family,status,readback,setpoint,device1,device2,element,pos
BPMy,1,SR-DI-EBPM-01:SA:Y,,24,7,172,5.572225e+02
BPM10x,1,SR10S-DI-EBPM-01:SA:X,,10,1,1,2.112625e+02
BPM10x,1,SR10S-DI-EBPM-02:SA:X,,10,2,2,2.114375e+02
BPM10y,1,SR10S-DI-EBPM-01:SA:X,,10,1,1,2.112625e+02
BPM10y,1,SR10S-DI-EBPM-02:SA:X,,10,2,2,2.114375e+02
HTRIM,1,SR02I-PC-HSTR-11:I,SR02I-PC-HSTR-11:SETI,2,1,1,2.302250e+01
HTRIM,1,SR02I-PC-HSTR-12:I,SR02I-PC-HSTR-12:SETI,2,2,2,2.527750e+01
HTRIM,1,SR03I-PC-HSTR-11:I,SR03I-PC-HSTR-11:SETI,3,1,3,4.567350e+01
HTRIM,1,SR03I-PC-HSTR-12:I,SR03I-PC-HSTR-12:SETI,3,2,4,4.792650e+01
HTRIM,1,SR04I-PC-HSTR-11:I,SR04I-PC-HSTR-11:SETI,4,1,5,6.832250e+01
HTRIM,1,SR04I-PC-HSTR-12:I,SR04I-PC-HSTR-12:SETI,4,2,6,7.057750e+01
HTRIM,1,SR04J-PC-HSTR-11:I,SR04J-PC-HSTR-11:SETI,4,3,7,7.103150e+01
HTRIM,1,SR04J-PC-HSTR-12:I,SR04J-PC-HSTR-12:SETI,4,4,8,7.163850e+01
HTRIM,1,SR06I-PC-HSTR-21:I,SR06I-PC-HSTR-21:SETI,6,1,9,1.150225e+02
HTRIM,1,SR06I-PC-HSTR-22:I,SR06I-PC-HSTR-22:SETI,6,2,10,1.176000e+02
HTRIM,1,SR06I-PC-HSTR-11:I,SR06I-PC-HSTR-11:SETI,6,3,11,1.179828e+02
HTRIM,1,SR06I-PC-HSTR-12:I,SR06I-PC-HSTR-12:SETI,6,4,12,1.203948e+02
HTRIM,1,SR07I-PC-HSTR-11:I,SR07I-PC-HSTR-11:SETI,7,1,13,1.392725e+02
HTRIM,1,SR07I-PC-HSTR-12:I,SR07I-PC-HSTR-12:SETI,7,2,14,1.415275e+02
HTRIM,1,SR09I-PC-HSTR-11:I,SR09I-PC-HSTR-11:SETI,9,1,15,1.828335e+02
HTRIM,1,SR09I-PC-HSTR-12:I,SR09I-PC-HSTR-12:SETI,9,2,16,1.855395e+02
HTRIM,1,SR09J-PC-HSTR-11:I,SR09J-PC-HSTR-11:SETI,9,3,17,1.885232e+02
HTRIM,1,SR09J-PC-HSTR-12:I,SR09J-PC-HSTR-12:SETI,9,4,18,1.916753e+02
HTRIM,1,SR10I-PC-HSTR-21:I,SR10I-PC-HSTR-21:SETI,10,1,19,2.091830e+02
HTRIM,1,SR10I-PC-HSTR-22:I,SR10I-PC-HSTR-22:SETI,10,2,20,2.110530e+02
HTRIM,1,SR10I-PC-HSTR-11:I,SR10I-PC-HSTR-11:SETI,10,3,21,2.116470e+02
HTRIM,1,SR10I-PC-HSTR-12:I,SR10I-PC-HSTR-12:SETI,10,4,22,2.135170e+02
HTRIM,1,SR11I-PC-HSTR-11:I,SR11I-PC-HSTR-11:SETI,11,1,23,2.312725e+02
HTRIM,1,SR11I-PC-HSTR-12:I,SR11I-PC-HSTR-12:SETI,11,2,24,2.367275e+02
HTRIM,1,SR12I-PC-HSTR-11:I,SR12I-PC-HSTR-11:SETI,12,1,25,2.559250e+02
HTRIM,1,SR12I-PC-HSTR-12:I,SR12I-PC-HSTR-12:SETI,12,2,26,2.573750e+02
HTRIM,1,SR13I-PC-HSTR-11:I,SR13I-PC-HSTR-11:SETI,13,1,27,2.764335e+02
HTRIM,1,SR13I-PC-HSTR-12:I,SR13I-PC-HSTR-12:SETI,13,2,28,2.791395e+02
HTRIM,1,SR13J-PC-HSTR-11:I,SR13J-PC-HSTR-11:SETI,13,3,29,2.821236e+02
HTRIM,1,SR13J-PC-HSTR-12:I,SR13J-PC-HSTR-12:SETI,13,4,30,2.852753e+02
HTRIM,0,SR15I-PC-HSTR-11:I,SR15I-PC-HSTR-11:SETI,15,1,31,3.267300e+02
HTRIM,0,SR15I-PC-HSTR-12:I,SR15I-PC-HSTR-12:SETI,15,2,32,3.284700e+02
HTRIM,1,SR16I-PC-HSTR-11:I,SR16I-PC-HSTR-11:SETI,16,1,33,3.491280e+02
HTRIM,1,SR16I-PC-HSTR-12:I,SR16I-PC-HSTR-12:SETI,16,2,34,3.513720e+02
HTRIM,1,SR18I-PC-HSTR-11:I,SR18I-PC-HSTR-11:SETI,18,1,35,3.974280e+02
HTRIM,1,SR18I-PC-HSTR-12:I,SR18I-PC-HSTR-12:SETI,18,2,36,3.996720e+02
HTRIM,1,SR19I-PC-HSTR-11:I,SR19I-PC-HSTR-11:SETI,19,1,37,4.184725e+02
HTRIM,1,SR19I-PC-HSTR-12:I,SR19I-PC-HSTR-12:SETI,19,2,38,4.239275e+02
HTRIM,1,SR20I-PC-HSTR-11:I,SR20I-PC-HSTR-11:SETI,20,1,39,4.423650e+02
HTRIM,1,SR20I-PC-HSTR-12:I,SR20I-PC-HSTR-12:SETI,20,2,40,4.450270e+02
HTRIM,1,SR20J-PC-HSTR-11:I,SR20J-PC-HSTR-11:SETI,20,3,41,4.450270e+02
HTRIM,1,SR20J-PC-HSTR-12:I,SR20J-PC-HSTR-12:SETI,20,4,42,4.470183e+02
HTRIM,1,SR22I-PC-HSTR-11:I,SR22I-PC-HSTR-11:SETI,22,1,43,4.894225e+02
HTRIM,1,SR22I-PC-HSTR-12:I,SR22I-PC-HSTR-12:SETI,22,2,44,4.948775e+02
HTRIM,1,SR24I-PC-HSTR-11:I,SR24I-PC-HSTR-11:SETI,24,1,45,5.347225e+02
HTRIM,1,SR24I-PC-HSTR-12:I,SR24I-PC-HSTR-12:SETI,24,2,46,5.401775e+02
VTRIM,1,SR02I-PC-VSTR-11:I,SR02I-PC-VSTR-11:SETI,2,1,1,2.302250e+01
VTRIM,1,SR02I-PC-VSTR-12:I,SR02I-PC-VSTR-12:SETI,2,2,2,2.527750e+01
VTRIM,1,SR03I-PC-VSTR-11:I,SR03I-PC-VSTR-11:SETI,3,1,3,4.567350e+01
VTRIM,1,SR03I-PC-VSTR-12:I,SR03I-PC-VSTR-12:SETI,3,2,4,4.792650e+01
VTRIM,1,SR04I-PC-VSTR-11:I,SR04I-PC-VSTR-11:SETI,4,1,5,6.832250e+01
VTRIM,1,SR04I-PC-VSTR-12:I,SR04I-PC-VSTR-12:SETI,4,2,6,7.057750e+01
VTRIM,1,SR04J-PC-VSTR-11:I,SR04J-PC-VSTR-11:SETI,4,3,7,7.103150e+01
VTRIM,1,SR04J-PC-VSTR-12:I,SR04J-PC-VSTR-12:SETI,4,4,8,7.163850e+01
VTRIM,1,SR06I-PC-VSTR-21:I,SR06I-PC-VSTR-21:SETI,6,1,9,1.150225e+02
VTRIM,1,SR06I-PC-VSTR-22:I,SR06I-PC-VSTR-22:SETI,6,2,10,1.176000e+02
VTRIM,1,SR06I-PC-VSTR-11:I,SR06I-PC-VSTR-11:SETI,6,3,11,1.179828e+02
VTRIM,1,SR06I-PC-VSTR-12:I,SR06I-PC-VSTR-12:SETI,6,4,12,1.203948e+02
VTRIM,1,SR07I-PC-VSTR-11:I,SR07I-PC-VSTR-11:SETI,7,1,13,1.392725e+02
VTRIM,1,SR07I-PC-VSTR-12:I,SR07I-PC-VSTR-12:SETI,7,2,14,1.415275e+02
VTRIM,1,SR09I-PC-VSTR-11:I,SR09I-PC-VSTR-11:SETI,9,1,15,1.828335e+02
VTRIM,1,SR09I-PC-VSTR-12:I,SR09I-PC-VSTR-12:SETI,9,2,16,1.855395e+02
VTRIM,1,SR09J-PC-VSTR-11:I,SR09J-PC-VSTR-11:SETI,9,3,17,1.885232e+02
VTRIM,1,SR09J-PC-VSTR-12:I,SR09J-PC-VSTR-12:SETI,9,4,18,1.916753e+02
VTRIM,1,SR10I-PC-VSTR-21:I,SR10I-PC-VSTR-21:SETI,10,1,19,2.091830e+02
VTRIM,1,SR10I-PC-VSTR-22:I,SR10I-PC-VSTR-22:SETI,10,2,20,2.110530e+02
VTRIM,1,SR10I-PC-VSTR-11:I,SR10I-PC-VSTR-11:SETI,10,3,21,2.116470e+02
VTRIM,1,SR10I-PC-VSTR-12:I,SR10I-PC-VSTR-12:SETI,10,4,22,2.135170e+02
VTRIM,1,SR11I-PC-VSTR-11:I,SR11I-PC-VSTR-11:SETI,11,1,23,2.312725e+02
VTRIM,1,SR11I-PC-VSTR-12:I,SR11I-PC-VSTR-12:SETI,11,2,24,2.367275e+02
VTRIM,1,SR12I-PC-VSTR-11:I,SR12I-PC-VSTR-11:SETI,12,1,25,2.559250e+02
VTRIM,1,SR12I-PC-VSTR-12:I,SR12I-PC-VSTR-12:SETI,12,2,26,2.573750e+02
VTRIM,1,SR13I-PC-VSTR-11:I,SR13I-PC-VSTR-11:SETI,13,1,27,2.764335e+02
VTRIM,1,SR13I-PC-VSTR-12:I,SR13I-PC-VSTR-12:SETI,13,2,28,2.791395e+02
VTRIM,1,SR13J-PC-VSTR-11:I,SR13J-PC-VSTR-11:SETI,13,3,29,2.821236e+02
VTRIM,1,SR13J-PC-VSTR-12:I,SR13J-PC-VSTR-12:SETI,13,4,30,2.852753e+02
VTRIM,0,SR15I-PC-VSTR-11:I,SR15I-PC-VSTR-11:SETI,15,1,31,3.267300e+02
VTRIM,0,SR15I-PC-VSTR-12:I,SR15I-PC-VSTR-12:SETI,15,2,32,3.284700e+02
VTRIM,1,SR16I-PC-VSTR-11:I,SR16I-PC-VSTR-11:SETI,16,1,33,3.491280e+02
VTRIM,1,SR16I-PC-VSTR-12:I,SR16I-PC-VSTR-12:SETI,16,2,34,3.513720e+02
VTRIM,1,SR18I-PC-VSTR-11:I,SR18I-PC-VSTR-11:SETI,18,1,35,3.974280e+02
VTRIM,1,SR18I-PC-VSTR-12:I,SR18I-PC-VSTR-12:SETI,18,2,36,3.996720e+02
VTRIM,1,SR19I-PC-VSTR-11:I,SR19I-PC-VSTR-11:SETI,19,1,37,4.184725e+02
VTRIM,1,SR19I-PC-VSTR-12:I,SR19I-PC-VSTR-12:SETI,19,2,38,4.239275e+02
VTRIM,1,SR20I-PC-VSTR-11:I,SR20I-PC-VSTR-11:SETI,20,1,39,4.423650e+02
VTRIM,1,SR20I-PC-VSTR-12:I,SR20I-PC-VSTR-12:SETI,20,2,40,4.450270e+02
VTRIM,1,SR20J-PC-VSTR-11:I,SR20J-PC-VSTR-11:SETI,20,3,41,4.450270e+02
VTRIM,1,SR20J-PC-VSTR-12:I,SR20J-PC-VSTR-12:SETI,20,4,42,4.470183e+02
VTRIM,1,SR22I-PC-VSTR-11:I,SR22I-PC-VSTR-11:SETI,22,1,43,4.894225e+02
VTRIM,1,SR22I-PC-VSTR-12:I,SR22I-PC-VSTR-12:SETI,22,2,44,4.948775e+02
VTRIM,1,SR24I-PC-VSTR-11:I,SR24I-PC-VSTR-11:SETI,24,1,45,5.347225e+02
VTRIM,1,SR24I-PC-VSTR-12:I,SR24I-PC-VSTR-12:SETI,24,2,46,5.401775e+02
CHIC,1,SR02I-PC-CHIC-01:I,SR02I-PC-CHIC-01:SETI,2,1,1,2.254200e+01
CHIC,1,SR02I-PC-CHIC-02:I,SR02I-PC-CHIC-02:SETI,2,2,2,2.553150e+01
CHIC,1,SR02I-PC-CHIC-03:I,SR02I-PC-CHIC-03:SETI,2,3,3,2.653850e+01
CHIC,1,SR03I-PC-CHIC-01:I,SR03I-PC-CHIC-01:SETI,3,1,4,4.519200e+01
CHIC,1,SR03I-PC-CHIC-02:I,SR03I-PC-CHIC-02:SETI,3,2,5,4.818150e+01
CHIC,1,SR03I-PC-CHIC-03:I,SR03I-PC-CHIC-03:SETI,3,3,6,4.918850e+01
CHIC,1,SR04I-PC-CHIC-01:I,SR04I-PC-CHIC-01:SETI,4,1,7,6.784200e+01
CHIC,1,SR04I-PC-CHIC-02:I,SR04I-PC-CHIC-02:SETI,4,2,8,7.083150e+01
CHIC,1,SR04I-PC-CHIC-03:I,SR04I-PC-CHIC-03:SETI,4,3,9,7.183850e+01
CHIC,1,SR07I-PC-CHIC-01:I,SR07I-PC-CHIC-01:SETI,7,1,10,1.387920e+02
CHIC,1,SR07I-PC-CHIC-02:I,SR07I-PC-CHIC-02:SETI,7,2,11,1.417815e+02
CHIC,1,SR07I-PC-CHIC-03:I,SR07I-PC-CHIC-03:SETI,7,3,12,1.427885e+02
CHIC,1,SR08A-PC-CHIC-01:I,SR08A-PC-CHIC-01:SETI,9,1,13,1.823227e+02
CHIC,1,SR09S-PC-CHIC-02:I,SR09S-PC-CHIC-02:SETI,9,2,14,1.865637e+02
CHIC,1,SR09A-PC-CHIC-03:I,SR09A-PC-CHIC-03:SETI,9,3,15,1.921837e+02
CHIC,1,SR09A-PC-FCHIC-01:I,SR09A-PC-FCHIC-01:SETI,10,1,16,2.076164e+02
CHIC,1,SR09A-PC-FCHIC-02:I,SR09A-PC-FCHIC-02:SETI,10,2,17,2.084440e+02
CHIC,1,SR10S-PC-FCHIC-03:I,SR10S-PC-FCHIC-03:SETI,10,3,18,2.113500e+02
CHIC,1,SR10S-PC-FCHIC-04:I,SR10S-PC-FCHIC-04:SETI,10,4,19,2.142560e+02
CHIC,1,SR10S-PC-FCHIC-05:I,SR10S-PC-FCHIC-05:SETI,10,5,20,2.150836e+02
CHIC,1,SR12A-PC-CHIC-01:I,SR12A-PC-CHIC-01:SETI,13,1,21,2.759227e+02
CHIC,1,SR13S-PC-CHIC-02:I,SR13S-PC-CHIC-02:SETI,13,2,22,2.801637e+02
CHIC,1,SR13A-PC-CHIC-03:I,SR13A-PC-CHIC-03:SETI,13,3,23,2.857837e+02
CHIC,1,SR20I-PC-CHIC-01:I,SR20I-PC-CHIC-01:SETI,20,1,24,4.412990e+02
CHIC,1,SR20I-PC-CHIC-02:I,SR20I-PC-CHIC-02:SETI,20,2,25,4.452490e+02
CHIC,1,SR20I-PC-CHIC-03:I,SR20I-PC-CHIC-03:SETI,20,3,26,4.462965e+02
Q1D,1,SR01A-PC-Q1D-01:I,SR01A-PC-Q1D-01:SETI,1,1,1,5.668300e+00
Q1D,1,SR04A-PC-Q1D-10:I,SR04A-PC-Q1D-10:SETI,4,10,2,8.752530e+01
Q1D,1,SR05A-PC-Q1D-01:I,SR05A-PC-Q1D-01:SETI,5,1,3,9.926830e+01
Q1D,1,SR08A-PC-Q1D-10:I,SR08A-PC-Q1D-10:SETI,8,10,4,1.811253e+02
Q1D,1,SR09A-PC-Q1D-01:I,SR09A-PC-Q1D-01:SETI,9,1,5,1.928683e+02
Q1D,1,SR12A-PC-Q1D-10:I,SR12A-PC-Q1D-10:SETI,12,10,6,2.747253e+02
Q1D,1,SR13A-PC-Q1D-01:I,SR13A-PC-Q1D-01:SETI,13,1,7,2.864683e+02
Q1D,1,SR16A-PC-Q1D-10:I,SR16A-PC-Q1D-10:SETI,16,10,8,3.683253e+02
Q1D,1,SR17A-PC-Q1D-01:I,SR17A-PC-Q1D-01:SETI,17,1,9,3.800683e+02
Q1D,1,SR20A-PC-Q1D-10:I,SR20A-PC-Q1D-10:SETI,20,10,10,4.619253e+02
Q1D,1,SR21A-PC-Q1D-01:I,SR21A-PC-Q1D-01:SETI,21,1,11,4.736683e+02
Q1D,1,SR24A-PC-Q1D-10:I,SR24A-PC-Q1D-10:SETI,24,10,12,5.555253e+02
Q2D,1,SR01A-PC-Q2D-02:I,SR01A-PC-Q2D-02:SETI,1,2,1,6.753350e+00
Q2D,1,SR04A-PC-Q2D-09:I,SR04A-PC-Q2D-09:SETI,4,9,2,8.624035e+01
Q2D,1,SR05A-PC-Q2D-02:I,SR05A-PC-Q2D-02:SETI,5,2,3,1.003533e+02
Q2D,1,SR08A-PC-Q2D-09:I,SR08A-PC-Q2D-09:SETI,8,9,4,1.798403e+02
Q2D,1,SR09A-PC-Q2D-02:I,SR09A-PC-Q2D-02:SETI,9,2,5,1.939533e+02
Q2D,1,SR12A-PC-Q2D-09:I,SR12A-PC-Q2D-09:SETI,12,9,6,2.734403e+02
Q2D,1,SR13A-PC-Q2D-02:I,SR13A-PC-Q2D-02:SETI,13,2,7,2.875533e+02
Q2D,1,SR16A-PC-Q2D-09:I,SR16A-PC-Q2D-09:SETI,16,9,8,3.670403e+02
Q2D,1,SR17A-PC-Q2D-02:I,SR17A-PC-Q2D-02:SETI,17,2,9,3.811533e+02
Q2D,1,SR20A-PC-Q2D-09:I,SR20A-PC-Q2D-09:SETI,20,9,10,4.606403e+02
Q2D,1,SR21A-PC-Q2D-02:I,SR21A-PC-Q2D-02:SETI,21,2,11,4.747533e+02
Q2D,1,SR24A-PC-Q2D-09:I,SR24A-PC-Q2D-09:SETI,24,9,12,5.542403e+02
Q3D,1,SR01A-PC-Q3D-03:I,SR01A-PC-Q3D-03:SETI,1,3,1,7.818000e+00
Q3D,1,SR04A-PC-Q3D-08:I,SR04A-PC-Q3D-08:SETI,4,8,2,8.547500e+01
Q3D,1,SR05A-PC-Q3D-03:I,SR05A-PC-Q3D-03:SETI,5,3,3,1.014180e+02
Q3D,1,SR08A-PC-Q3D-08:I,SR08A-PC-Q3D-08:SETI,8,8,4,1.790750e+02
Q3D,1,SR09A-PC-Q3D-03:I,SR09A-PC-Q3D-03:SETI,9,3,5,1.950180e+02
Q3D,1,SR12A-PC-Q3D-08:I,SR12A-PC-Q3D-08:SETI,12,8,6,2.726750e+02
Q3D,1,SR13A-PC-Q3D-03:I,SR13A-PC-Q3D-03:SETI,13,3,7,2.886180e+02
Q3D,1,SR16A-PC-Q3D-08:I,SR16A-PC-Q3D-08:SETI,16,8,8,3.662750e+02
Q3D,1,SR17A-PC-Q3D-03:I,SR17A-PC-Q3D-03:SETI,17,3,9,3.822180e+02
Q3D,1,SR20A-PC-Q3D-08:I,SR20A-PC-Q3D-08:SETI,20,8,10,4.598750e+02
Q3D,1,SR21A-PC-Q3D-03:I,SR21A-PC-Q3D-03:SETI,21,3,11,4.758180e+02
Q3D,1,SR24A-PC-Q3D-08:I,SR24A-PC-Q3D-08:SETI,24,8,12,5.534750e+02
Q2AD,1,SR01A-PC-Q2AD-04:I,SR01A-PC-Q2AD-04:SETI,1,4,1,1.080930e+01
Q2AD,1,SR04A-PC-Q2AD-07:I,SR04A-PC-Q2AD-07:SETI,4,7,2,8.238430e+01
Q2AD,1,SR05A-PC-Q2AD-04:I,SR05A-PC-Q2AD-04:SETI,5,4,3,1.044093e+02
Q2AD,1,SR08A-PC-Q2AD-07:I,SR08A-PC-Q2AD-07:SETI,8,7,4,1.759843e+02
Q2AD,1,SR09A-PC-Q2AD-04:I,SR09A-PC-Q2AD-04:SETI,9,4,5,1.980093e+02
Q2AD,1,SR12A-PC-Q2AD-07:I,SR12A-PC-Q2AD-07:SETI,12,7,6,2.695843e+02
Q2AD,1,SR13A-PC-Q2AD-04:I,SR13A-PC-Q2AD-04:SETI,13,4,7,2.916093e+02
Q2AD,1,SR16A-PC-Q2AD-07:I,SR16A-PC-Q2AD-07:SETI,16,7,8,3.631843e+02
Q2AD,1,SR17A-PC-Q2AD-04:I,SR17A-PC-Q2AD-04:SETI,17,4,9,3.852093e+02
Q2AD,1,SR20A-PC-Q2AD-07:I,SR20A-PC-Q2AD-07:SETI,20,7,10,4.567843e+02
Q2AD,1,SR21A-PC-Q2AD-04:I,SR21A-PC-Q2AD-04:SETI,21,4,11,4.788093e+02
Q2AD,1,SR24A-PC-Q2AD-07:I,SR24A-PC-Q2AD-07:SETI,24,7,12,5.503843e+02
Q1AD,1,SR01A-PC-Q1AD-05:I,SR01A-PC-Q1AD-05:SETI,1,5,1,1.203270e+01
Q1AD,1,SR04A-PC-Q1AD-06:I,SR04A-PC-Q1AD-06:SETI,4,6,2,8.115970e+01
Q1AD,1,SR05A-PC-Q1AD-05:I,SR05A-PC-Q1AD-05:SETI,5,5,3,1.056327e+02
Q1AD,1,SR08A-PC-Q1AD-06:I,SR08A-PC-Q1AD-06:SETI,8,6,4,1.747597e+02
Q1AD,1,SR09A-PC-Q1AD-05:I,SR09A-PC-Q1AD-05:SETI,9,5,5,1.992327e+02
Q1AD,1,SR12A-PC-Q1AD-06:I,SR12A-PC-Q1AD-06:SETI,12,6,6,2.683597e+02
Q1AD,1,SR13A-PC-Q1AD-05:I,SR13A-PC-Q1AD-05:SETI,13,5,7,2.928327e+02
Q1AD,1,SR16A-PC-Q1AD-06:I,SR16A-PC-Q1AD-06:SETI,16,6,8,3.619597e+02
Q1AD,1,SR17A-PC-Q1AD-05:I,SR17A-PC-Q1AD-05:SETI,17,5,9,3.864327e+02
Q1AD,1,SR20A-PC-Q1AD-06:I,SR20A-PC-Q1AD-06:SETI,20,6,10,4.555597e+02
Q1AD,1,SR21A-PC-Q1AD-05:I,SR21A-PC-Q1AD-05:SETI,21,5,11,4.800327e+02
Q1AD,1,SR24A-PC-Q1AD-06:I,SR24A-PC-Q1AD-06:SETI,24,6,12,5.491597e+02
Q1AB,1,SR01A-PC-Q1AB-06:I,SR01A-PC-Q1AB-06:SETI,1,6,1,1.320970e+01
Q1AB,1,SR02A-PC-Q1AB-05:I,SR02A-PC-Q1AB-05:SETI,2,5,2,3.468270e+01
Q1AB,1,SR02A-PC-Q1AB-06:I,SR02A-PC-Q1AB-06:SETI,2,6,3,3.585970e+01
Q1AB,1,SR03A-PC-Q1AB-05:I,SR03A-PC-Q1AB-05:SETI,3,5,4,5.733270e+01
Q1AB,1,SR03A-PC-Q1AB-06:I,SR03A-PC-Q1AB-06:SETI,3,6,5,5.850970e+01
Q1AB,1,SR04A-PC-Q1AB-05:I,SR04A-PC-Q1AB-05:SETI,4,5,6,7.998270e+01
Q1AB,1,SR05A-PC-Q1AB-06:I,SR05A-PC-Q1AB-06:SETI,5,6,7,1.068097e+02
Q1AB,1,SR06A-PC-Q1AB-05:I,SR06A-PC-Q1AB-05:SETI,6,5,8,1.282827e+02
Q1AB,1,SR06A-PC-Q1AB-06:I,SR06A-PC-Q1AB-06:SETI,6,6,9,1.294597e+02
Q1AB,1,SR07A-PC-Q1AB-05:I,SR07A-PC-Q1AB-05:SETI,7,5,10,1.509327e+02
Q1AB,1,SR07A-PC-Q1AB-06:I,SR07A-PC-Q1AB-06:SETI,7,6,11,1.521097e+02
Q1AB,1,SR08A-PC-Q1AB-05:I,SR08A-PC-Q1AB-05:SETI,8,5,12,1.735827e+02
Q1AB,1,SR09A-PC-Q1AB-06:I,SR09A-PC-Q1AB-06:SETI,9,6,13,2.004097e+02
Q1AB,1,SR10A-PC-Q1AB-05:I,SR10A-PC-Q1AB-05:SETI,10,5,14,2.218827e+02
Q1AB,1,SR10A-PC-Q1AB-06:I,SR10A-PC-Q1AB-06:SETI,10,6,15,2.230597e+02
Q1AB,1,SR11A-PC-Q1AB-05:I,SR11A-PC-Q1AB-05:SETI,11,5,16,2.445327e+02
Q1AB,1,SR11A-PC-Q1AB-06:I,SR11A-PC-Q1AB-06:SETI,11,6,17,2.457097e+02
Q1AB,1,SR12A-PC-Q1AB-05:I,SR12A-PC-Q1AB-05:SETI,12,5,18,2.671827e+02
Q1AB,1,SR13A-PC-Q1AB-06:I,SR13A-PC-Q1AB-06:SETI,13,6,19,2.940097e+02
Q1AB,1,SR14A-PC-Q1AB-05:I,SR14A-PC-Q1AB-05:SETI,14,5,20,3.154827e+02
Q1AB,1,SR14A-PC-Q1AB-06:I,SR14A-PC-Q1AB-06:SETI,14,6,21,3.166597e+02
Q1AB,1,SR15A-PC-Q1AB-05:I,SR15A-PC-Q1AB-05:SETI,15,5,22,3.381327e+02
Q1AB,1,SR15A-PC-Q1AB-06:I,SR15A-PC-Q1AB-06:SETI,15,6,23,3.393097e+02
Q1AB,1,SR16A-PC-Q1AB-05:I,SR16A-PC-Q1AB-05:SETI,16,5,24,3.607827e+02
Q1AB,1,SR17A-PC-Q1AB-06:I,SR17A-PC-Q1AB-06:SETI,17,6,25,3.876097e+02
Q1AB,1,SR18A-PC-Q1AB-05:I,SR18A-PC-Q1AB-05:SETI,18,5,26,4.090827e+02
Q1AB,1,SR18A-PC-Q1AB-06:I,SR18A-PC-Q1AB-06:SETI,18,6,27,4.102597e+02
Q1AB,1,SR19A-PC-Q1AB-05:I,SR19A-PC-Q1AB-05:SETI,19,5,28,4.317327e+02
Q1AB,1,SR19A-PC-Q1AB-06:I,SR19A-PC-Q1AB-06:SETI,19,6,29,4.329097e+02
Q1AB,1,SR20A-PC-Q1AB-05:I,SR20A-PC-Q1AB-05:SETI,20,5,30,4.543827e+02
Q1AB,1,SR21A-PC-Q1AB-06:I,SR21A-PC-Q1AB-06:SETI,21,6,31,4.812097e+02
Q1AB,1,SR22A-PC-Q1AB-05:I,SR22A-PC-Q1AB-05:SETI,22,5,32,5.026827e+02
Q1AB,1,SR22A-PC-Q1AB-06:I,SR22A-PC-Q1AB-06:SETI,22,6,33,5.038597e+02
Q1AB,1,SR23A-PC-Q1AB-05:I,SR23A-PC-Q1AB-05:SETI,23,5,34,5.253327e+02
Q1AB,1,SR23A-PC-Q1AB-06:I,SR23A-PC-Q1AB-06:SETI,23,6,35,5.265097e+02
Q1AB,1,SR24A-PC-Q1AB-05:I,SR24A-PC-Q1AB-05:SETI,24,5,36,5.479827e+02
Q2AB,1,SR01A-PC-Q2AB-07:I,SR01A-PC-Q2AB-07:SETI,1,7,1,1.443430e+01
Q2AB,1,SR02A-PC-Q2AB-04:I,SR02A-PC-Q2AB-04:SETI,2,4,2,3.345930e+01
Q2AB,1,SR02A-PC-Q2AB-07:I,SR02A-PC-Q2AB-07:SETI,2,7,3,3.708430e+01
Q2AB,1,SR03A-PC-Q2AB-04:I,SR03A-PC-Q2AB-04:SETI,3,4,4,5.610930e+01
Q2AB,1,SR03A-PC-Q2AB-07:I,SR03A-PC-Q2AB-07:SETI,3,7,5,5.973430e+01
Q2AB,1,SR04A-PC-Q2AB-04:I,SR04A-PC-Q2AB-04:SETI,4,4,6,7.875930e+01
Q2AB,1,SR05A-PC-Q2AB-07:I,SR05A-PC-Q2AB-07:SETI,5,7,7,1.080343e+02
Q2AB,1,SR06A-PC-Q2AB-04:I,SR06A-PC-Q2AB-04:SETI,6,4,8,1.270593e+02
Q2AB,1,SR06A-PC-Q2AB-07:I,SR06A-PC-Q2AB-07:SETI,6,7,9,1.306843e+02
Q2AB,1,SR07A-PC-Q2AB-04:I,SR07A-PC-Q2AB-04:SETI,7,4,10,1.497093e+02
Q2AB,1,SR07A-PC-Q2AB-07:I,SR07A-PC-Q2AB-07:SETI,7,7,11,1.533343e+02
Q2AB,1,SR08A-PC-Q2AB-04:I,SR08A-PC-Q2AB-04:SETI,8,4,12,1.723593e+02
Q2AB,1,SR09A-PC-Q2AB-07:I,SR09A-PC-Q2AB-07:SETI,9,7,13,2.016343e+02
Q2AB,1,SR10A-PC-Q2AB-04:I,SR10A-PC-Q2AB-04:SETI,10,4,14,2.206593e+02
Q2AB,1,SR10A-PC-Q2AB-07:I,SR10A-PC-Q2AB-07:SETI,10,7,15,2.242843e+02
Q2AB,1,SR11A-PC-Q2AB-04:I,SR11A-PC-Q2AB-04:SETI,11,4,16,2.433093e+02
Q2AB,1,SR11A-PC-Q2AB-07:I,SR11A-PC-Q2AB-07:SETI,11,7,17,2.469343e+02
Q2AB,1,SR12A-PC-Q2AB-04:I,SR12A-PC-Q2AB-04:SETI,12,4,18,2.659593e+02
Q2AB,1,SR13A-PC-Q2AB-07:I,SR13A-PC-Q2AB-07:SETI,13,7,19,2.952343e+02
Q2AB,1,SR14A-PC-Q2AB-04:I,SR14A-PC-Q2AB-04:SETI,14,4,20,3.142593e+02
Q2AB,1,SR14A-PC-Q2AB-07:I,SR14A-PC-Q2AB-07:SETI,14,7,21,3.178843e+02
